word,freq,ig
malayalee,1,-0.00012412812285622632
rajan,1,-0.00012412812285622632
randomised,1,-0.00012412812285622632
randomisation,1,-0.00012412812285622632
anneal,1,-0.00012412812285622632
braidus,1,-0.00012412812285622632
uage,1,-0.00012412812285622632
ecessarily,1,-0.00012412812285622632
guilio,1,-0.00012412812285622632
gegensinn,1,-0.00012412812285622632
urworte,1,-0.00012412812285622632
contrario,1,-0.00012412812285622632
berekh,1,-0.00012412812285622632
wift,1,-0.00012412812285622632
meditate,1,-0.00012412812285622632
aufheben,1,-0.00012412812285622632
bemoan,1,-0.00012412812285622632
nemo,1,-0.00012412812285622632
posset,1,-0.00012412812285622632
traddle,1,-0.00012412812285622632
vix,1,-0.00012412812285622632
loeb,1,-0.00012412812285622632
ludus,1,-0.00012412812285622632
minime,1,-0.00012412812285622632
luditur,1,-0.00012412812285622632
festus,1,-0.00012412812285622632
dogil,1,-0.00012412812285622632
kongresowe,1,-0.00012412812285622632
instytutu,1,-0.00012412812285622632
ochrony,1,-0.00012412812285622632
miczurina,1,-0.00012412812285622632
gromada,1,-0.00012412812285622632
babimojska,1,-0.00012412812285622632
collegium,1,-0.00012412812285622632
jaroslaw,1,-0.00012412812285622632
wishes,1,-0.00012412812285622632
masculin,1,-0.00012412812285622632
feminin,1,-0.00012412812285622632
dewaele,1,-0.00012412812285622632
ccile,1,-0.00012412812285622632
bauvoi,1,-0.00012412812285622632
hainault,1,-0.00012412812285622632
pooley,1,-0.00012412812285622632
guildhall,1,-0.00012412812285622632
egram,1,-0.00012412812285622632
revamp,1,-0.00012412812285622632
wrench,1,-0.00012412812285622632
alientate,1,-0.00012412812285622632
neater,1,-0.00012412812285622632
temps,1,-0.00012412812285622632
francais,1,-0.00012412812285622632
ecueil,1,-0.00012412812285622632
echouent,1,-0.00012412812285622632
matriser,1,-0.00012412812285622632
manque,1,-0.00012412812285622632
difficulte,1,-0.00012412812285622632
evidente,1,-0.00012412812285622632
complexite,1,-0.00012412812285622632
distributionnelle,1,-0.00012412812285622632
negligee,1,-0.00012412812285622632
efforce,1,-0.00012412812285622632
didacticien,1,-0.00012412812285622632
revele,1,-0.00012412812285622632
inegal,1,-0.00012412812285622632
posent,1,-0.00012412812285622632
invitera,1,-0.00012412812285622632
envisagee,1,-0.00012412812285622632
synchronique,1,-0.00012412812285622632
evolutif,1,-0.00012412812285622632
contrastif,1,-0.00012412812285622632
considerera,1,-0.00012412812285622632
diverscontext,1,-0.00012412812285622632
classe,1,-0.00012412812285622632
voie,1,-0.00012412812285622632
etape,1,-0.00012412812285622632
confirme,1,-0.00012412812285622632
aticonf,1,-0.00012412812285622632
contribuer,1,-0.00012412812285622632
consistant,1,-0.00012412812285622632
indiquant,1,-0.00012412812285622632
coordonnee,1,-0.00012412812285622632
royaume,1,-0.00012412812285622632
suggereron,1,-0.00012412812285622632
contributeur,1,-0.00012412812285622632
retenus,1,-0.00012412812285622632
remettre,1,-0.00012412812285622632
ecrite,1,-0.00012412812285622632
affichage,1,-0.00012412812285622632
reuny,1,-0.00012412812285622632
worskhop,1,-0.00012412812285622632
bernardino,1,-0.00012412812285622632
morongo,1,-0.00012412812285622632
bann,1,-0.00012412812285622632
pester,1,-0.00012412812285622632
postsrcipt,1,-0.00012412812285622632
hometown,1,-0.00012412812285622632
ccoker,1,-0.00012412812285622632
pinkpussyclub,1,0.0007713101675806966
xstacy,1,0.0007713101675806966
sumerologist,1,-0.00012412812285622632
egide,1,-0.00012412812285622632
separement,1,-0.00012412812285622632
trente,1,-0.00012412812285622632
habituel,1,-0.00012412812285622632
approch,1,-0.00012412812285622632
statistique,1,-0.00012412812285622632
accueillir,1,-0.00012412812285622632
proch,1,-0.00012412812285622632
lesquel,1,-0.00012412812285622632
mathematique,1,-0.00012412812285622632
enfin,1,-0.00012412812285622632
implementee,1,-0.00012412812285622632
ressortir,1,-0.00012412812285622632
outre,1,-0.00012412812285622632
selectionnera,1,-0.00012412812285622632
calendrier,1,-0.00012412812285622632
criteres,1,-0.00012412812285622632
originaux,1,-0.00012412812285622632
anterieure,1,-0.00012412812285622632
examinee,1,-0.00012412812285622632
originalite,1,-0.00012412812285622632
clarte,1,-0.00012412812285622632
selectionn,1,-0.00012412812285622632
publy,1,-0.00012412812285622632
modalites,1,-0.00012412812285622632
comporter,1,-0.00012412812285622632
espacement,1,-0.00012412812285622632
environ,1,-0.00012412812285622632
feuille,1,-0.00012412812285622632
bientot,1,-0.00012412812285622632
separee,1,-0.00012412812285622632
contenant,1,-0.00012412812285622632
devra,1,-0.00012412812285622632
attachee,1,-0.00012412812285622632
imperativement,1,-0.00012412812285622632
fourni,1,-0.00012412812285622632
pratiques,1,-0.00012412812285622632
precisee,1,-0.00012412812285622632
ulterieurement,1,-0.00012412812285622632
notamment,1,-0.00012412812285622632
consentie,1,-0.00012412812285622632
modelization,1,-0.00012412812285622632
calder,1,-0.00012412812285622632
saarbr,1,-0.00012412812285622632
damien,1,-0.00012412812285622632
genthial,1,-0.00012412812285622632
diro,1,-0.00012412812285622632
lipn,1,-0.00012412812285622632
univerzita,1,-0.00012412812285622632
karlova,1,-0.00012412812285622632
laporte,1,-0.00012412812285622632
ceril,1,-0.00012412812285622632
marne,1,-0.00012412812285622632
vallie,1,-0.00012412812285622632
moracchinus,1,-0.00012412812285622632
fiammetta,1,-0.00012412812285622632
namer,1,-0.00012412812285622632
pierrel,1,-0.00012412812285622632
polguere,1,-0.00012412812285622632
pattus,1,-0.00012412812285622632
sabah,1,-0.00012412812285622632
grelis,1,-0.00012412812285622632
besangon,1,-0.00012412812285622632
vergne,1,-0.00012412812285622632
greyc,1,-0.00012412812285622632
diam,1,-0.00012412812285622632
gendner,1,-0.00012412812285622632
kinyon,1,-0.00012412812285622632
til,1,-0.00012412812285622632
anick,1,-0.00012412812285622632
cabre,1,-0.00012412812285622632
condamine,1,-0.00012412812285622632
gaussier,1,-0.00012412812285622632
kageura,1,-0.00012412812285622632
nacsis,1,-0.00012412812285622632
losee,1,-0.00012412812285622632
padminus,1,-0.00012412812285622632
srinivasan,1,-0.00012412812285622632
websites,1,-0.00012412812285622632
worshop,1,-0.00012412812285622632
tornade,1,-0.00012412812285622632
euramis,1,-0.00012412812285622632
sapterm,1,-0.00012412812285622632
otelo,1,-0.00012412812285622632
cremer,1,-0.00012412812285622632
albisser,1,-0.00012412812285622632
alpnet,1,-0.00012412812285622632
mikhael,1,-0.00012412812285622632
blekhman,1,-0.00012412812285622632
pars,1,-0.00012412812285622632
lewelle,1,-0.00012412812285622632
beltramettus,1,-0.00012412812285622632
appium,1,-0.00012412812285622632
pasteuro,1,-0.00012412812285622632
wjhutchin,1,-0.00012412812285622632
carouge,1,-0.00012412812285622632
cbrace,1,-0.00012412812285622632
reduced,1,-0.00012412812285622632
electronica,1,-0.00012412812285622632
computadore,1,-0.00012412812285622632
fundacion,1,-0.00012412812285622632
francil,1,-0.00012412812285622632
icsp,1,-0.00012412812285622632
labele,1,-0.00012412812285622632
initiativ,1,-0.00012412812285622632
minimise,1,-0.00012412812285622632
lucille,1,-0.00012412812285622632
watahomigie,1,-0.00012412812285622632
krauss,1,-0.00012412812285622632
galena,1,-0.00012412812285622632
euchee,1,-0.00012412812285622632
karuk,1,-0.00012412812285622632
iokepa,1,-0.00012412812285622632
kaleiokalanus,1,-0.00012412812285622632
shintanus,1,-0.00012412812285622632
kelithoalanus,1,-0.00012412812285622632
kamana,1,-0.00012412812285622632
olelo,1,-0.00012412812285622632
salome,1,-0.00012412812285622632
pensamento,1,-0.00012412812285622632
autobiografium,1,-0.00012412812285622632
popoluca,1,-0.00012412812285622632
nahmad,1,-0.00012412812285622632
sitton,1,-0.00012412812285622632
monolingualism,1,-0.00012412812285622632
leonzo,1,-0.00012412812285622632
karawalum,1,-0.00012412812285622632
lipka,1,-0.00012412812285622632
cantonus,1,-0.00012412812285622632
flute,1,-0.00012412812285622632
featured,1,-0.00012412812285622632
berenstein,1,-0.00012412812285622632
tainment,1,-0.00012412812285622632
sesame,1,-0.00012412812285622632
peddler,1,-0.00012412812285622632
spacious,1,-0.00012412812285622632
soundproof,1,-0.00012412812285622632
individualize,1,-0.00012412812285622632
fay,1,-0.00012412812285622632
solana,1,-0.00012412812285622632
suzie,1,-0.00012412812285622632
huggin,1,-0.00012412812285622632
natuerlichsprachliche,1,-0.00012412812285622632
erratum,1,-0.00012412812285622632
meomire,1,-0.00012412812285622632
aritcle,1,-0.00012412812285622632
inextricably,1,-0.00012412812285622632
huisman,1,-0.00012412812285622632
contravention,1,-0.00012412812285622632
interpretative,1,-0.00012412812285622632
comparitvely,1,-0.00012412812285622632
phraseological,1,-0.00012412812285622632
prespeech,1,-0.00012412812285622632
maretsch,1,-0.00012412812285622632
lawvere,1,-0.00012412812285622632
ieke,1,-0.00012412812285622632
moerdjik,1,-0.00012412812285622632
mclarty,1,-0.00012412812285622632
celluccus,1,-0.00012412812285622632
vicker,1,-0.00012412812285622632
gonzalo,1,-0.00012412812285622632
reye,1,-0.00012412812285622632
mayberry,1,-0.00012412812285622632
eldredge,1,-0.00012412812285622632
ettore,1,-0.00012412812285622632
casarus,1,-0.00012412812285622632
hiley,1,-0.00012412812285622632
dada,1,-0.00012412812285622632
khuny,1,-0.00012412812285622632
sppech,1,-0.00012412812285622632
khmahiran,1,-0.00012412812285622632
vinya,1,-0.00012412812285622632
sysamouth,1,-0.00012412812285622632
laom,1,-0.00012412812285622632
stdy,1,-0.00012412812285622632
pranee,1,-0.00012412812285622632
kullavanijaya,1,-0.00012412812285622632
gogjin,1,-0.00012412812285622632
somsonge,1,-0.00012412812285622632
burusphat,1,-0.00012412812285622632
sumit,1,-0.00012412812285622632
pitiphat,1,-0.00012412812285622632
ratanaporn,1,-0.00012412812285622632
sethakul,1,-0.00012412812285622632
payap,1,-0.00012412812285622632
chiangmaus,1,-0.00012412812285622632
wilaiwan,1,-0.00012412812285622632
khanittanan,1,-0.00012412812285622632
chatthip,1,-0.00012412812285622632
nartsupha,1,-0.00012412812285622632
sinnott,1,-0.00012412812285622632
srisak,1,-0.00012412812285622632
vallibhotama,1,-0.00012412812285622632
silpakorn,1,-0.00012412812285622632
samerchaus,1,-0.00012412812285622632
phulsuwan,1,-0.00012412812285622632
siraporn,1,-0.00012412812285622632
thalang,1,-0.00012412812285622632
lakana,1,-0.00012412812285622632
daoratanahong,1,-0.00012412812285622632
khamhiran,1,-0.00012412812285622632
sharing,1,-0.00012412812285622632
wilce,1,-0.00012412812285622632
banglum,1,-0.00012412812285622632
bangladeshus,1,-0.00012412812285622632
personhood,1,-0.00012412812285622632
masive,1,-0.00012412812285622632
aegis,1,-0.00012412812285622632
brazma,1,-0.00012412812285622632
bioinformatic,1,-0.00012412812285622632
dowe,1,-0.00012412812285622632
etienne,1,-0.00012412812285622632
higuera,1,-0.00012412812285622632
itaus,1,-0.00012412812285622632
knuutilum,1,-0.00012412812285622632
makinen,1,-0.00012412812285622632
miclet,1,-0.00012412812285622632
enssat,1,-0.00012412812285622632
bombay,1,-0.00012412812285622632
ney,1,-0.00012412812285622632
parekh,1,-0.00012412812285622632
allstate,1,-0.00012412812285622632
flinder,1,-0.00012412812285622632
reeker,1,-0.00012412812285622632
sakakibara,1,-0.00012412812285622632
denkus,1,-0.00012412812285622632
balakrishnan,1,-0.00012412812285622632
subsery,1,-0.00012412812285622632
pac,1,-0.00012412812285622632
sparrow,1,0.0007713101675806966
possibily,1,-0.00012412812285622632
readysometime,1,-0.00012412812285622632
monthor,1,-0.00012412812285622632
romanize,1,-0.00012412812285622632
tonally,1,-0.00012412812285622632
recpectively,1,-0.00012412812285622632
vvgvv,1,-0.00012412812285622632
funtion,1,-0.00012412812285622632
additon,1,-0.00012412812285622632
shanghainese,1,-0.00012412812285622632
palauan,1,-0.00012412812285622632
schematise,1,-0.00012412812285622632
hortest,1,-0.00012412812285622632
uantifier,1,-0.00012412812285622632
clausebound,1,-0.00012412812285622632
specaspp,1,-0.00012412812285622632
shenme,1,-0.00012412812285622632
irgend,1,-0.00012412812285622632
irgendwer,1,-0.00012412812285622632
irgendwo,1,-0.00012412812285622632
irgendwann,1,-0.00012412812285622632
irgendwa,1,-0.00012412812285622632
hast,1,-0.00012412812285622632
anrufen,1,-0.00012412812285622632
willst,1,-0.00012412812285622632
musst,1,-0.00012412812285622632
bescheid,1,-0.00012412812285622632
sagen,1,-0.00012412812285622632
emetser,1,-0.00012412812285622632
erget,1,-0.00012412812285622632
permissive,1,-0.00012412812285622632
topmost,1,-0.00012412812285622632
agro,1,-0.00012412812285622632
telegraphic,1,-0.00012412812285622632
granularity,1,-0.00012412812285622632
boostrap,1,-0.00012412812285622632
gawron,1,-0.00012412812285622632
reston,1,-0.00012412812285622632
boost,1,-0.00012412812285622632
chpt,1,-0.00012412812285622632
ravenswood,1,-0.00012412812285622632
biermann,1,-0.00012412812285622632
chodorow,1,-0.00012412812285622632
moldovan,1,-0.00012412812285622632
methodist,1,-0.00012412812285622632
houck,1,-0.00012412812285622632
horv,1,-0.00012412812285622632
shorrock,1,-0.00012412812285622632
rydland,1,-0.00012412812285622632
northumbrian,1,-0.00012412812285622632
rohrer,1,-0.00012412812285622632
reminiscence,1,-0.00012412812285622632
oksana,1,-0.00012412812285622632
lozynska,1,-0.00012412812285622632
polysemantic,1,-0.00012412812285622632
uliana,1,-0.00012412812285622632
potiantynyk,1,-0.00012412812285622632
klimenko,1,-0.00012412812285622632
dominic,1,-0.00012412812285622632
gillett,1,-0.00012412812285622632
elmer,1,-0.00012412812285622632
prolegomena,1,-0.00012412812285622632
docherty,1,-0.00012412812285622632
farrar,1,-0.00012412812285622632
macafee,1,-0.00012412812285622632
glaswegian,1,-0.00012412812285622632
geordie,1,-0.00012412812285622632
mcturk,1,-0.00012412812285622632
sandrine,1,-0.00012412812285622632
dalban,1,-0.00012412812285622632
supra,1,-0.00012412812285622632
lyndsay,1,-0.00012412812285622632
jarvi,1,-0.00012412812285622632
ramisch,1,-0.00012412812285622632
melcher,1,-0.00012412812285622632
brittly,1,-0.00012412812285622632
cassen,1,-0.00012412812285622632
schiltz,1,-0.00012412812285622632
dialectometry,1,-0.00012412812285622632
elvira,1,-0.00012412812285622632
myachinskaya,1,-0.00012412812285622632
leningrad,1,-0.00012412812285622632
britton,1,-0.00012412812285622632
brome,1,-0.00012412812285622632
rosenbach,1,-0.00012412812285622632
vezzosus,1,-0.00012412812285622632
parellel,1,-0.00012412812285622632
kellett,1,-0.00012412812285622632
erosion,1,-0.00012412812285622632
wesist,1,-0.00012412812285622632
chawisma,1,-0.00012412812285622632
prestel,1,-0.00012412812285622632
endeavour,1,-0.00012412812285622632
cloister,1,-0.00012412812285622632
woodhouse,1,-0.00012412812285622632
headingley,1,-0.00012412812285622632
otley,1,-0.00012412812285622632
launderette,1,-0.00012412812285622632
billiards,1,-0.00012412812285622632
snooker,1,-0.00012412812285622632
mainline,1,-0.00012412812285622632
intercity,1,-0.00012412812285622632
chriss,1,-0.00012412812285622632
caroza,1,-0.00012412812285622632
pollsz,1,-0.00012412812285622632
tronn,1,-0.00012412812285622632
eszt,1,-0.00012412812285622632
ozeillum,1,-0.00012412812285622632
cza,1,-0.00012412812285622632
estca,1,-0.00012412812285622632
akpu,1,-0.00012412812285622632
kzommetz,1,-0.00012412812285622632
pakkeh,1,-0.00012412812285622632
lapza,1,-0.00012412812285622632
itd,1,-0.00012412812285622632
alpu,1,-0.00012412812285622632
klo,1,-0.00012412812285622632
ppz,1,-0.00012412812285622632
staszrvitchz,1,-0.00012412812285622632
erom,1,-0.00012412812285622632
szu,1,-0.00012412812285622632
zsbick,1,-0.00012412812285622632
llta,1,-0.00012412812285622632
rro,1,-0.00012412812285622632
clao,1,-0.00012412812285622632
lucas,1,-0.00012412812285622632
prsentation,1,-0.00012412812285622632
liushu,1,-0.00012412812285622632
beijium,1,-0.00012412812285622632
jiecus,1,-0.00012412812285622632
zhu,1,-0.00012412812285622632
chansheng,1,-0.00012412812285622632
guangshun,1,-0.00012412812285622632
jing,1,-0.00012412812285622632
fucus,1,-0.00012412812285622632
cancorp,1,-0.00012412812285622632
djamouri,1,-0.00012412812285622632
smantisme,1,-0.00012412812285622632
chinoise,1,-0.00012412812285622632
ulving,1,-0.00012412812285622632
ksenium,1,-0.00012412812285622632
antonian,1,-0.00012412812285622632
rezul,1,-0.00012412812285622632
tativnye,1,-0.00012412812285622632
konstrukcius,1,-0.00012412812285622632
sovremennom,1,-0.00012412812285622632
kitajskom,1,-0.00012412812285622632
jazyke,1,-0.00012412812285622632
grammatikalizacius,1,-0.00012412812285622632
leksikallizacius,1,-0.00012412812285622632
kinsiu,1,-0.00012412812285622632
hidon,1,-0.00012412812285622632
caretaker,1,-0.00012412812285622632
statements,1,-0.00012412812285622632
lechter,1,-0.00012412812285622632
bianco,1,-0.00012412812285622632
khubchandanus,1,-0.00012412812285622632
nelde,1,-0.00012412812285622632
juxtapose,1,-0.00012412812285622632
muhammad,1,-0.00012412812285622632
amara,1,-0.00012412812285622632
elana,1,-0.00012412812285622632
shohamy,1,-0.00012412812285622632
waltej,1,-0.00012412812285622632
preferebly,1,-0.00012412812285622632
midweek,1,-0.00012412812285622632
februrary,1,-0.00012412812285622632
shandong,1,-0.00012412812285622632
hundredth,1,-0.00012412812285622632
postnote,1,-0.00012412812285622632
amoy,1,-0.00012412812285622632
linchuan,1,-0.00012412812285622632
qiu,1,-0.00012412812285622632
baiyus,1,-0.00012412812285622632
lianshan,1,-0.00012412812285622632
qinglan,1,-0.00012412812285622632
recheck,1,-0.00012412812285622632
yaowen,1,-0.00012412812285622632
fenghe,1,-0.00012412812285622632
bagsba,1,-0.00012412812285622632
sichuan,1,-0.00012412812285622632
canshan,1,-0.00012412812285622632
erhaus,1,-0.00012412812285622632
shuxiang,1,-0.00012412812285622632
xueliang,1,-0.00012412812285622632
zongjus,1,-0.00012412812285622632
qingchang,1,-0.00012412812285622632
huanian,1,-0.00012412812285622632
hongxin,1,-0.00012412812285622632
shao,1,-0.00012412812285622632
rongfen,1,-0.00012412812285622632
naisus,1,-0.00012412812285622632
zhaoxiang,1,-0.00012412812285622632
shenyus,1,-0.00012412812285622632
rongdaus,1,-0.00012412812285622632
xiancun,1,-0.00012412812285622632
cun,1,-0.00012412812285622632
bewtween,1,-0.00012412812285622632
apriorus,1,-0.00012412812285622632
knowledege,1,-0.00012412812285622632
sujective,1,-0.00012412812285622632
momement,1,-0.00012412812285622632
ojection,1,-0.00012412812285622632
rationalist,1,-0.00012412812285622632
pantheon,1,-0.00012412812285622632
stevenbayne,1,-0.00012412812285622632
conjoint,1,-0.00012412812285622632
simonie,1,-0.00012412812285622632
farmcrest,1,-0.00012412812285622632
carbonate,1,-0.00012412812285622632
wsu,1,-0.00012412812285622632
callforpaper,1,-0.00012412812285622632
absentia,1,-0.00012412812285622632
csaba,1,-0.00012412812285622632
pleh,1,-0.00012412812285622632
crns,1,-0.00012412812285622632
forraus,1,-0.00012412812285622632
harnish,1,-0.00012412812285622632
kertesz,1,-0.00012412812285622632
debrecen,1,-0.00012412812285622632
petofus,1,-0.00012412812285622632
edifice,1,-0.00012412812285622632
formularizable,1,-0.00012412812285622632
representability,1,-0.00012412812285622632
idealizable,1,-0.00012412812285622632
backpropagational,1,-0.00012412812285622632
reverberate,1,-0.00012412812285622632
wittgensteinian,1,-0.00012412812285622632
inferer,1,-0.00012412812285622632
argumentational,1,-0.00012412812285622632
praxeological,1,-0.00012412812285622632
brandon,1,-0.00012412812285622632
cepril,1,-0.00012412812285622632
goer,1,-0.00012412812285622632
preform,1,-0.00012412812285622632
haaften,1,-0.00012412812285622632
telee,1,-0.00012412812285622632
darmesteter,1,-0.00012412812285622632
arsene,1,-0.00012412812285622632
traite,1,-0.00012412812285622632
comparee,1,-0.00012412812285622632
librairie,1,-0.00012412812285622632
honore,1,-0.00012412812285622632
campion,1,-0.00012412812285622632
drapeau,1,-0.00012412812285622632
composs,1,-0.00012412812285622632
amerindinenne,1,-0.00012412812285622632
algonquienne,1,-0.00012412812285622632
tanm,1,-0.00012412812285622632
hafniensium,1,-0.00012412812285622632
recomend,1,-0.00012412812285622632
leiber,1,-0.00012412812285622632
miemeyer,1,-0.00012412812285622632
nwaozuzu,1,-0.00012412812285622632
ubersee,1,-0.00012412812285622632
kulturen,1,-0.00012412812285622632
soledad,1,-0.00012412812285622632
amasta,1,-0.00012412812285622632
montabetty,1,-0.00012412812285622632
wilco,1,-0.00012412812285622632
wonderly,1,-0.00012412812285622632
laeufer,1,-0.00012412812285622632
galacian,1,-0.00012412812285622632
amattempt,1,-0.00012412812285622632
spokesman,1,-0.00012412812285622632
glace,1,-0.00012412812285622632
phillipe,1,-0.00012412812285622632
barbaud,1,-0.00012412812285622632
gradient,1,-0.00012412812285622632
scorekeep,1,-0.00012412812285622632
metonym,1,-0.00012412812285622632
actfl,1,-0.00012412812285622632
anac,1,-0.00012412812285622632
lyri,1,-0.00012412812285622632
wiedemann,1,-0.00012412812285622632
marmona,1,-0.00012412812285622632
lyriswiedemann,1,-0.00012412812285622632
presented,1,-0.00012412812285622632
afffricate,1,-0.00012412812285622632
unproblematic,1,-0.00012412812285622632
ratchet,1,-0.00012412812285622632
ovbershort,1,-0.00012412812285622632
adhering,1,0.0007713101675806966
kjr,1,0.0007713101675806966
madrileno,1,0.0007713101675806966
dominguez,1,0.0007713101675806966
aristotean,1,-0.00012412812285622632
fraenk,1,-0.00012412812285622632
faeg,1,-0.00012412812285622632
baar,1,-0.00012412812285622632
abusive,1,-0.00012412812285622632
reactivity,1,-0.00012412812285622632
opportunism,1,-0.00012412812285622632
hillview,1,-0.00012412812285622632
promotions,1,0.0007713101675806966
tipp,1,0.0007713101675806966
addittional,1,0.0007713101675806966
consitantly,1,0.0007713101675806966
charged,1,0.0007713101675806966
leggit,1,0.0007713101675806966
hisatsugu,1,-0.00012412812285622632
jlegate,1,-0.00012412812285622632
unflinch,1,-0.00012412812285622632
razor,1,-0.00012412812285622632
procrastinate,1,-0.00012412812285622632
weigh,1,-0.00012412812285622632
rework,1,-0.00012412812285622632
reformulate,1,-0.00012412812285622632
concatenate,1,-0.00012412812285622632
rearrange,1,-0.00012412812285622632
sorely,1,-0.00012412812285622632
freudian,1,-0.00012412812285622632
groundfloor,1,0.0007713101675806966
stellar,1,0.0007713101675806966
unrevise,1,-0.00012412812285622632
interessent,1,-0.00012412812285622632
neurolinguistique,1,-0.00012412812285622632
apparaitre,1,-0.00012412812285622632
revisee,1,-0.00012412812285622632
copie,1,-0.00012412812285622632
imprimee,1,-0.00012412812285622632
formate,1,-0.00012412812285622632
inclure,1,-0.00012412812285622632
retourn,1,-0.00012412812285622632
montesino,1,-0.00012412812285622632
bson,1,-0.00012412812285622632
metcalf,1,-0.00012412812285622632
aallan,1,-0.00012412812285622632
roulleau,1,-0.00012412812285622632
aatsp,1,-0.00012412812285622632
martineze,1,-0.00012412812285622632
cofc,1,-0.00012412812285622632
sstraigh,1,-0.00012412812285622632
dziegele,1,-0.00012412812285622632
noordwijkerhout,1,-0.00012412812285622632
benesch,1,-0.00012412812285622632
alister,1,-0.00012412812285622632
currie,1,-0.00012412812285622632
lekus,1,-0.00012412812285622632
polio,1,-0.00012412812285622632
trudy,1,-0.00012412812285622632
severino,1,-0.00012412812285622632
tyner,1,-0.00012412812285622632
bgtyner,1,-0.00012412812285622632
keus,1,-0.00012412812285622632
confreg,1,-0.00012412812285622632
renfrew,1,-0.00012412812285622632
saffer,1,-0.00012412812285622632
observational,1,-0.00012412812285622632
bonobo,1,-0.00012412812285622632
beran,1,-0.00012412812285622632
brakke,1,-0.00012412812285622632
troglodyte,1,-0.00012412812285622632
abler,1,-0.00012412812285622632
spatio,1,-0.00012412812285622632
cangelosi,1,-0.00012412812285622632
hearsay,1,-0.00012412812285622632
macneilage,1,-0.00012412812285622632
davis,1,-0.00012412812285622632
paolis,1,-0.00012412812285622632
mimesis,1,-0.00012412812285622632
steels,1,-0.00012412812285622632
batali,1,-0.00012412812285622632
randomness,1,-0.00012412812285622632
australopithecine,1,-0.00012412812285622632
handedness,1,-0.00012412812285622632
speciate,1,-0.00012412812285622632
chromosome,1,-0.00012412812285622632
gardenfors,1,-0.00012412812285622632
kako,1,-0.00012412812285622632
respiratory,1,-0.00012412812285622632
mithen,1,-0.00012412812285622632
marshack,1,-0.00012412812285622632
jablonka,1,-0.00012412812285622632
shimona,1,-0.00012412812285622632
rechav,1,-0.00012412812285622632
oliphant,1,-0.00012412812285622632
reidenberg,1,-0.00012412812285622632
craniofacial,1,-0.00012412812285622632
schepartz,1,-0.00012412812285622632
tecumseh,1,-0.00012412812285622632
fitch,1,-0.00012412812285622632
carre,1,-0.00012412812285622632
louis,1,-0.00012412812285622632
dessalles,1,-0.00012412812285622632
hominida,1,-0.00012412812285622632
kluender,1,-0.00012412812285622632
dunbar,1,-0.00012412812285622632
freerider,1,-0.00012412812285622632
camilla,1,-0.00012412812285622632
anward,1,-0.00012412812285622632
morphogenesis,1,-0.00012412812285622632
livingstone,1,-0.00012412812285622632
fyfe,1,-0.00012412812285622632
maladaptiveness,1,-0.00012412812285622632
robbins,1,-0.00012412812285622632
burling,1,-0.00012412812285622632
gogo,1,-0.00012412812285622632
withouth,1,-0.00012412812285622632
affectedness,1,-0.00012412812285622632
eem,1,-0.00012412812285622632
alumno,1,-0.00012412812285622632
pedir,1,-0.00012412812285622632
discrepancy,1,-0.00012412812285622632
translatable,1,-0.00012412812285622632
transtive,1,-0.00012412812285622632
unexpress,1,-0.00012412812285622632
cooccur,1,-0.00012412812285622632
passivize,1,-0.00012412812285622632
asociate,1,-0.00012412812285622632
corelation,1,-0.00012412812285622632
caustive,1,-0.00012412812285622632
afecta,1,-0.00012412812285622632
personify,1,-0.00012412812285622632
imprecision,1,-0.00012412812285622632
unstate,1,-0.00012412812285622632
imprecisely,1,-0.00012412812285622632
interpretacio,1,-0.00012412812285622632
ramblum,1,-0.00012412812285622632
trad,1,-0.00012412812285622632
upf,1,-0.00012412812285622632
islington,1,-0.00012412812285622632
minicom,1,-0.00012412812285622632
shula,1,-0.00012412812285622632
chiat,1,-0.00012412812285622632
middlebrow,1,-0.00012412812285622632
authorial,1,-0.00012412812285622632
interstice,1,-0.00012412812285622632
egsa,1,-0.00012412812285622632
icoll,1,-0.00012412812285622632
aprox,1,0.0007713101675806966
threshold,1,0.0007713101675806966
checkit,1,0.0007713101675806966
metod,1,0.0007713101675806966
mcse,1,0.0007713101675806966
worked,1,0.0007713101675806966
everal,1,0.0007713101675806966
backdrop,1,-0.00012412812285622632
sirkku,1,-0.00012412812285622632
latomaa,1,-0.00012412812285622632
giancarlus,1,-0.00012412812285622632
equilinguisme,1,-0.00012412812285622632
bilingualisme,1,-0.00012412812285622632
antal,1,-0.00012412812285622632
perriaux,1,-0.00012412812285622632
qualificatif,1,-0.00012412812285622632
americain,1,-0.00012412812285622632
ccin,1,0.0007713101675806966
sffc,1,0.0007713101675806966
prowse,1,0.0007713101675806966
darth,1,0.0007713101675806966
vader,1,0.0007713101675806966
cmdr,1,0.0007713101675806966
straker,1,0.0007713101675806966
ufo,1,0.0007713101675806966
morewood,1,0.0007713101675806966
waco,1,-0.00012412812285622632
colloquim,1,-0.00012412812285622632
conchita,1,-0.00012412812285622632
barbe,1,-0.00012412812285622632
stativity,1,-0.00012412812285622632
eventiveness,1,-0.00012412812285622632
acquaviva,1,-0.00012412812285622632
etxebarrium,1,-0.00012412812285622632
counterfeed,1,-0.00012412812285622632
allomorph,1,-0.00012412812285622632
anium,1,-0.00012412812285622632
lubowicz,1,-0.00012412812285622632
idsardus,1,-0.00012412812285622632
penult,1,-0.00012412812285622632
pervasiveness,1,-0.00012412812285622632
